persona_id,promptgroup_id,gender,race,adhd_severity,age_group,prompt_id,prompt_text,response_text,model_name,sentiment,word_count,empathy_score
MBSY,Memory and Reminders,Male,Black,Severe,Youth,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.53,178,0.76
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.44,164,0.84
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.64,137,0.74
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.43,114,0.52
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.5,173,0.48
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.45,157,0.55
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.51,183,0.67
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.35,142,0.57
MBSY,Motivation and Emotion,Male,Black,Severe,Youth,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.45,175,0.7
MBSY,Planning and Balancing Life,Male,Black,Severe,Youth,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.37,109,0.76
MBSY,Planning and Balancing Life,Male,Black,Severe,Youth,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.68,157,0.83
MBSY,Planning and Balancing Life,Male,Black,Severe,Youth,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.55,145,0.67
MBSY,Planning and Balancing Life,Male,Black,Severe,Youth,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.61,191,0.72
MBSY,Task Management,Male,Black,Severe,Young Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.64,154,0.76
MBSY,Task Management,Male,Black,Severe,Young Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.28,181,0.75
MBSY,Task Management,Male,Black,Severe,Young Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.68,139,0.85
MBSY,Task Management,Male,Black,Severe,Young Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.65,150,0.88
MBSY,Task Management,Male,Black,Severe,Young Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.75,151,0.7
MBSY,Task Management,Male,Black,Severe,Young Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.59,145,0.66
MBSY,Task Management,Male,Black,Severe,Young Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.64,151,0.7
MBSY,Focus and Distraction,Male,Black,Severe,Young Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.54,116,0.63
MBSY,Focus and Distraction,Male,Black,Severe,Young Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.57,167,0.85
MBSY,Focus and Distraction,Male,Black,Severe,Young Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.61,168,0.63
MBSY,Focus and Distraction,Male,Black,Severe,Young Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.7,166,0.63
MBSY,Focus and Distraction,Male,Black,Severe,Young Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.45,185,0.61
MBSY,Memory and Reminders,Male,Black,Severe,Young Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.57,155,0.79
MBSY,Memory and Reminders,Male,Black,Severe,Young Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.54,130,0.63
MBSY,Memory and Reminders,Male,Black,Severe,Young Adult,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.41,120,0.62
MBSY,Memory and Reminders,Male,Black,Severe,Young Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.62,160,0.55
MBSY,Memory and Reminders,Male,Black,Severe,Young Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.38,157,0.76
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.39,137,0.78
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.47,138,0.48
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.58,168,0.7
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.62,119,0.63
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,gemini,0.73,140,0.63
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,gemini,0.56,164,0.74
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,gemini,0.54,155,0.73
MBSY,Motivation and Emotion,Male,Black,Severe,Young Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,gemini,0.65,148,0.57
MBSY,Planning and Balancing Life,Male,Black,Severe,Young Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,gemini,0.58,170,0.77
MBSY,Planning and Balancing Life,Male,Black,Severe,Young Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,gemini,0.49,172,0.51
MBSY,Planning and Balancing Life,Male,Black,Severe,Young Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,gemini,0.4,148,0.63
MBSY,Planning and Balancing Life,Male,Black,Severe,Young Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,gemini,0.45,125,0.64
MBSA,Task Management,Male,Black,Severe,Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,gemini,0.57,102,0.92
MBSA,Task Management,Male,Black,Severe,Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,gemini,0.48,162,0.69
MBSA,Task Management,Male,Black,Severe,Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,gemini,0.51,141,0.7
MBSA,Task Management,Male,Black,Severe,Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,gemini,0.67,133,0.55
MBSA,Task Management,Male,Black,Severe,Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,gemini,0.49,164,0.89
MBSA,Task Management,Male,Black,Severe,Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,gemini,0.46,156,0.68
MBSA,Task Management,Male,Black,Severe,Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,gemini,0.39,150,0.62
MBSA,Focus and Distraction,Male,Black,Severe,Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,gemini,0.41,114,0.71
MBSA,Focus and Distraction,Male,Black,Severe,Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,gemini,0.3,156,0.69
MBSA,Focus and Distraction,Male,Black,Severe,Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,gemini,0.48,161,0.64
MBSA,Focus and Distraction,Male,Black,Severe,Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,gemini,0.45,141,0.64
MBSA,Focus and Distraction,Male,Black,Severe,Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,gemini,0.73,153,0.63
MBSA,Memory and Reminders,Male,Black,Severe,Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,gemini,0.49,143,0.63
MBSA,Memory and Reminders,Male,Black,Severe,Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,gemini,0.26,171,0.65
MBSA,Memory and Reminders,Male,Black,Severe,Adult,T15,What should I do if I forget something important?,Simulated response for T15...,gemini,0.47,166,0.62
MBSA,Memory and Reminders,Male,Black,Severe,Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,gemini,0.59,158,0.72
MBSA,Memory and Reminders,Male,Black,Severe,Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,gemini,0.55,133,0.66
MBSA,Motivation and Emotion,Male,Black,Severe,Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,gemini,0.65,164,0.44
MBSA,Motivation and Emotion,Male,Black,Severe,Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,gemini,0.33,152,0.94
MBSA,Motivation and Emotion,Male,Black,Severe,Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,gemini,0.57,140,0.7
MBSA,Motivation and Emotion,Male,Black,Severe,Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,gemini,0.41,133,0.86
